"OP_UNIQUE_CARRIER","ARR_DELAY","DISTANCE"
"DL",-16.00,425.00
"DL",-16.00,425.00
"DL",-30.00,409.00
"DL",1.00,404.00
"DL",-14.00,404.00
"DL",-8.00,425.00
"DL",-7.00,425.00
"DL",-17.00,259.00
"DL",-26.00,259.00
"DL",-28.00,1521.00
"DL",-23.00,606.00
"DL",-15.00,545.00
"DL",-7.00,1670.00
"DL",-38.00,1121.00
"DL",-21.00,481.00
"DL",-22.00,907.00
"DL",-12.00,134.00
"DL",-13.00,228.00
"DL",-43.00,1096.00
"DL",-14.00,214.00
"DL",-7.00,214.00
"DL",-3.00,813.00
"DL",-3.00,1299.00
"DL",-16.00,341.00
"DL",-10.00,594.00
"DL",-18.00,594.00
"DL",-28.00,503.00
"DL",-5.00,907.00
"DL",-26.00,762.00
"DL",-16.00,270.00
"DL",-16.00,2153.00
"DL",-24.00,931.00
"DL",-14.00,1020.00
"DL",5.00,1310.00
"DL",-4.00,594.00
"DL",-3.00,594.00
"DL",-17.00,757.00
"DL",-29.00,1069.00
"DL",24.00,692.00
"DL",-8.00,448.00
"DL",-18.00,448.00
"DL",-18.00,986.00
"DL",-18.00,1299.00
"DL",-7.00,794.00
"DL",-19.00,794.00
"DL",-12.00,368.00
"DL",-13.00,297.00
"DL",-22.00,297.00
"DL",-13.00,680.00
"DL",-17.00,1428.00
"DL",-9.00,606.00
"DL",-20.00,794.00
"DL",-43.00,794.00
"DL",-3.00,534.00
"DL",-9.00,406.00
"DL",-13.00,425.00
"DL",-10.00,404.00
"DL",-28.00,1299.00
"DL",-9.00,1619.00
"DL",-9.00,317.00
"DL",-18.00,317.00
"DL",-31.00,1363.00
"DL",-14.00,577.00
"DL",-21.00,594.00
"DL",-8.00,581.00
"DL",-14.00,581.00
"DL",-36.00,1589.00
"DL",2.00,689.00
"DL",-8.00,689.00
"DL",-10.00,240.00
"DL",-11.00,240.00
"DL",-10.00,591.00
"DL",-13.00,1947.00
"DL",-4.00,1670.00
"DL",-34.00,853.00
"DL",-14.00,853.00
"DL",-14.00,356.00
"DL",-4.00,356.00
"DL",-23.00,669.00
"DL",-19.00,669.00
"DL",-25.00,666.00
"DL",-15.00,666.00
"DL",-32.00,980.00
"DL",-10.00,680.00
"DL",-29.00,986.00
"DL",-21.00,2586.00
"DL",-4.00,214.00
"DL",-16.00,214.00
"DL",-23.00,666.00
"DL",-7.00,290.00
"DL",74.00,500.00
"DL",-5.00,1587.00
"DL",-27.00,1587.00
"DL",-10.00,406.00
"DL",-18.00,406.00
"DL",-5.00,646.00
"DL",-10.00,646.00
"DL",-12.00,867.00
"DL",-8.00,545.00
"DL",-21.00,588.00
"DL",-17.00,588.00
"DL",-23.00,226.00
"DL",-11.00,645.00
"DL",-21.00,645.00
"DL",0.00,1039.00
"DL",-39.00,1076.00
"DL",-8.00,762.00
"DL",-15.00,944.00
"DL",-24.00,2116.00
"DL",-6.00,152.00
"DL",-21.00,666.00
"DL",-13.00,1124.00
"DL",-36.00,931.00
"DL",-37.00,1076.00
"DL",-30.00,920.00
"DL",-24.00,689.00
"DL",-7.00,332.00
"DL",-9.00,332.00
"DL",-20.00,1587.00
"DL",-31.00,1749.00
"DL",11.00,151.00
"DL",-1.00,151.00
"DL",-18.00,1175.00
"DL",-23.00,862.00
"DL",-18.00,516.00
"DL",-5.00,516.00
"DL",-15.00,692.00
"DL",-13.00,692.00
"DL",-16.00,1590.00
"DL",-10.00,332.00
"DL",-24.00,236.00
"DL",-12.00,406.00
"DL",-12.00,406.00
"DL",-10.00,1590.00
"DL",-38.00,1749.00
"DL",37.00,484.00
"DL",26.00,484.00
"DL",-23.00,669.00
"DL",-7.00,1363.00
"DL",8.00,1363.00
"DL",-19.00,453.00
"DL",12.00,453.00
"DL",-4.00,453.00
"DL",-12.00,1522.00
"DL",-1.00,1522.00
"DL",-22.00,1426.00
"DL",-8.00,406.00
"DL",-17.00,406.00
"DL",-1.00,404.00
"DL",-15.00,134.00
"DL",-8.00,134.00
"DL",-9.00,516.00
"DL",-36.00,1020.00
"DL",-27.00,1074.00
"DL",-11.00,432.00
"DL",-14.00,321.00
"DL",-35.00,1149.00
"DL",-21.00,954.00
"DL",-6.00,946.00
"DL",-27.00,1123.00
"DL",-15.00,903.00
"DL",-30.00,903.00
"DL",-6.00,453.00
"DL",-24.00,453.00
"DL",-15.00,692.00
"DL",-10.00,692.00
"DL",-23.00,1727.00
"DL",-20.00,674.00
"DL",77.00,404.00
"DL",94.00,404.00
"DL",-24.00,1481.00
"DL",97.00,406.00
"DL",-25.00,606.00
"DL",-25.00,1481.00
"DL",-34.00,1184.00
"DL",-7.00,2504.00
"DL",-36.00,1535.00
"DL",-18.00,1184.00
"DL",-21.00,259.00
"DL",-31.00,1142.00
"DL",-21.00,591.00
"DL",-20.00,591.00
"DL",-19.00,980.00
"DL",-26.00,1481.00
"DL",-6.00,2116.00
"DL",-13.00,297.00
"DL",-30.00,1747.00
"DL",-8.00,1747.00
"DL",-2.00,581.00
"DL",7.00,1590.00
"DL",-34.00,749.00
"DL",-15.00,153.00
"DL",-35.00,502.00
"DL",-19.00,874.00
"DL",-15.00,874.00
"DL",14.00,226.00
"DL",-14.00,226.00
"DL",-17.00,721.00
"DL",-14.00,721.00
"DL",-21.00,632.00
"DL",-16.00,1404.00
"DL",-15.00,406.00
"DL",-4.00,95.00
"DL",-18.00,1727.00
"DL",-3.00,368.00
"DL",-16.00,516.00
"DL",-15.00,516.00
"DL",-19.00,746.00
"DL",-2.00,1010.00
"DL",-35.00,1448.00
"DL",21.00,214.00
"DL",-9.00,749.00
"DL",-18.00,749.00
"DL",-24.00,2701.00
"DL",-16.00,502.00
"DL",-7.00,1020.00
"DL",-2.00,404.00
"DL",-18.00,1096.00
"DL",11.00,954.00
"DL",-24.00,920.00
"DL",-10.00,2153.00
"DL",-44.00,695.00
"DL",-16.00,695.00
"DL",-36.00,453.00
"DL",-16.00,930.00
"DL",-14.00,503.00
"DL",-9.00,1587.00
"DL",-5.00,526.00
"DL",-18.00,526.00
"DL",-12.00,1587.00
"DL",37.00,129.00
"DL",-23.00,129.00
"DL",-20.00,1587.00
"DL",-17.00,692.00
"DL",-18.00,214.00
"DL",-13.00,1587.00
"DL",-12.00,1096.00
"DL",-10.00,1747.00
"DL",3.00,590.00
"DL",-34.00,321.00
"DL",-28.00,368.00
"DL",6.00,1535.00
"DL",-20.00,526.00
"DL",-22.00,526.00
"DL",-41.00,1089.00
"DL",-7.00,214.00
"DL",20.00,214.00
"DL",-20.00,1084.00
"DL",-18.00,1084.00
"DL",-4.00,1010.00
"DL",-26.00,952.00
"DL",-8.00,2701.00
"DL",-22.00,950.00
"DL",-33.00,304.00
"DL",-27.00,606.00
"DL",-17.00,606.00
"DL",-13.00,321.00
"DL",-15.00,321.00
"DL",-12.00,1069.00
"DL",13.00,762.00
"DL",-14.00,1747.00
"DL",-14.00,1042.00
"DL",-22.00,630.00
"DL",-18.00,630.00
"DL",-41.00,1089.00
"DL",-9.00,594.00
"DL",-18.00,983.00
"DL",-33.00,1399.00
"DL",-17.00,352.00
"DL",-14.00,1087.00
"DL",-9.00,432.00
"DL",-17.00,432.00
"DL",-13.00,447.00
"DL",-29.00,1042.00
"DL",-19.00,1199.00
"DL",-6.00,1199.00
"DL",-1.00,404.00
"DL",-20.00,386.00
"DL",-8.00,1747.00
"DL",-16.00,1747.00
"DL",11.00,954.00
"DL",-24.00,304.00
"DL",-19.00,516.00
"DL",-27.00,516.00
"DL",-15.00,153.00
"DL",-11.00,689.00
"DL",-4.00,2677.00
"DL",-13.00,271.00
"DL",-19.00,271.00
"DL",-25.00,1892.00
"DL",-18.00,1029.00
"DL",-5.00,2677.00
"DL",-25.00,821.00
"DL",-15.00,235.00
"DL",-19.00,235.00
"DL",-41.00,2677.00
"DL",-19.00,2422.00
"DL",-38.00,700.00
"DL",-23.00,700.00
"DL",-25.00,1947.00
"DL",-32.00,2486.00
"DL",-11.00,152.00
"DL",-8.00,152.00
"DL",-28.00,874.00
"DL",-15.00,874.00
"DL",-9.00,903.00
"DL",-39.00,903.00
"DL",-7.00,874.00
"DL",-3.00,581.00
"DL",-5.00,581.00
"DL",-20.00,957.00
"DL",-13.00,874.00
"DL",-9.00,1027.00
"DL",-27.00,502.00
"DL",-13.00,554.00
"DL",-15.00,554.00
"DL",23.00,692.00
"DL",-16.00,453.00
"DL",-15.00,453.00
"DL",1.00,1481.00
"DL",-10.00,368.00
"DL",-12.00,501.00
"DL",-28.00,501.00
"DL",-4.00,547.00
"DL",-31.00,1828.00
"DL",-20.00,606.00
"DL",-3.00,134.00
"DL",-14.00,2446.00
"DL",-5.00,1089.00
"DL",-4.00,813.00
"DL",-8.00,813.00
"DL",-50.00,2446.00
"DL",5.00,152.00
"DL",-3.00,152.00
"DL",-47.00,762.00
"DL",-26.00,1828.00
"DL",-16.00,153.00
"DL",-14.00,153.00
"DL",-4.00,226.00
"DL",-5.00,226.00
"DL",-18.00,368.00
"DL",-17.00,1399.00
"DL",-11.00,696.00
"DL",-11.00,821.00
"DL",-16.00,821.00
"DL",-19.00,692.00
"DL",-18.00,692.00
"DL",-22.00,1947.00
"DL",-13.00,689.00
"DL",-14.00,442.00
"DL",-28.00,432.00
"DL",-34.00,2475.00
"DL",-23.00,584.00
"DL",-9.00,290.00
"DL",-23.00,2139.00
"DL",-22.00,2172.00
"DL",-17.00,2172.00
"DL",1.00,405.00
"DL",-19.00,214.00
"DL",-26.00,547.00
"DL",-11.00,368.00
"DL",-3.00,545.00
"DL",-16.00,237.00
"DL",-19.00,237.00
"DL",-23.00,120.00
"DL",-27.00,549.00
"DL",-15.00,549.00
"DL",-20.00,950.00
"DL",-22.00,762.00
"DL",-31.00,944.00
"DL",-29.00,1010.00
"DL",-14.00,432.00
"DL",-11.00,432.00
"DL",-26.00,488.00
"DL",-20.00,334.00
"DL",-15.00,696.00
"DL",-18.00,950.00
"DL",-19.00,304.00
"DL",-12.00,448.00
"DL",-17.00,448.00
"DL",-31.00,2446.00
"DL",-34.00,1282.00
"DL",5.00,526.00
"DL",-23.00,554.00
"DL",-34.00,1020.00
"DL",-31.00,954.00
"DL",-20.00,2248.00
"DL",-18.00,626.00
"DL",15.00,1020.00
"DL",-14.00,270.00
"DL",-15.00,270.00
"DL",-10.00,444.00
"DL",-11.00,444.00
"DL",-22.00,762.00
"DL",-27.00,930.00
"DL",-19.00,689.00
"DL",-18.00,1312.00
"DL",-10.00,1312.00
"DL",-20.00,2454.00
"DL",13.00,406.00
"DL",-23.00,1127.00
"DL",-5.00,432.00
"DL",-18.00,214.00
"DL",-21.00,1145.00
"DL",10.00,2182.00
"DL",-21.00,731.00
"DL",-11.00,731.00
"DL",-29.00,453.00
"DL",-29.00,453.00
"DL",-16.00,352.00
"DL",24.00,352.00
"DL",-20.00,377.00
"DL",-10.00,761.00
"DL",0.00,373.00
"DL",-20.00,1069.00
"DL",-24.00,1749.00
"DL",-8.00,2092.00
"DL",-15.00,192.00
"DL",-9.00,192.00
"DL",1.00,1535.00
"DL",19.00,332.00
"DL",23.00,2158.00
"DL",-36.00,1069.00
"DL",-3.00,1590.00
"DL",-10.00,581.00
"DL",-10.00,581.00
"DL",-43.00,1626.00
"DL",-2.00,2182.00
"DL",-10.00,406.00
"DL",-18.00,515.00
"DL",-27.00,1532.00
"DL",-23.00,1620.00
"DL",-12.00,581.00
"DL",-2.00,581.00
"DL",-21.00,304.00
"DL",-15.00,304.00
"DL",-14.00,515.00
"DL",-17.00,432.00
"DL",-23.00,432.00
"DL",-25.00,231.00
"DL",79.00,689.00
"DL",-33.00,223.00
"DL",-11.00,270.00
"DL",-12.00,270.00
"DL",7.00,746.00
"DL",-26.00,746.00
"DL",3.00,2139.00
"DL",-17.00,2092.00
"DL",0.00,227.00
"DL",-9.00,2116.00
"DL",-15.00,2116.00
"DL",14.00,534.00
"DL",-7.00,760.00
"DL",-12.00,356.00
"DL",-13.00,356.00
"DL",-26.00,853.00
"DL",-28.00,2172.00
"DL",-19.00,1990.00
"DL",-44.00,1521.00
"DL",9.00,368.00
"DL",-27.00,862.00
"DL",-34.00,1035.00
"DL",-18.00,1121.00
"DL",-29.00,689.00
"DL",-21.00,481.00
"DL",-25.00,762.00
"DL",-21.00,692.00
"DL",-14.00,594.00
"DL",6.00,696.00
"DL",-12.00,696.00
"DL",-3.00,227.00
"DL",-25.00,1127.00
"DL",-18.00,153.00
"DL",-13.00,153.00
"DL",-14.00,223.00
"DL",-8.00,223.00
"DL",-28.00,228.00
"DL",-21.00,228.00
"DL",-12.00,406.00
"DL",-4.00,406.00
"DL",-15.00,594.00
"DL",-36.00,205.00
"DL",-8.00,205.00
"DL",-14.00,187.00
"DL",-7.00,590.00
"DL",-23.00,626.00
"DL",-18.00,534.00
"DL",-23.00,961.00
"DL",-13.00,308.00
"DL",-21.00,321.00
"DL",6.00,164.00
"DL",-22.00,311.00
"DL",-7.00,1619.00
"DL",-2.00,590.00
"DL",-13.00,366.00
"DL",-16.00,366.00
"DL",7.00,954.00
"DL",-39.00,746.00
"DL",-7.00,581.00
"DL",-7.00,581.00
"DL",-16.00,1124.00
"DL",-6.00,488.00
"DL",-9.00,581.00
"DL",-15.00,581.00
"DL",-20.00,666.00
"DL",-8.00,679.00
"DL",-6.00,515.00
"DL",-30.00,515.00
"DL",-17.00,334.00
"DL",-11.00,334.00
"DL",-22.00,746.00
"DL",-31.00,746.00
"DL",-20.00,954.00
"DL",-25.00,762.00
"DL",-34.00,853.00
"DL",-9.00,853.00
"DL",-11.00,813.00
"DL",-15.00,270.00
"DL",-9.00,270.00
"DL",-18.00,2446.00
"DL",-1.00,594.00
"DL",-12.00,306.00
"DL",-30.00,991.00
"DL",-12.00,270.00
"DL",-8.00,1990.00
"DL",-15.00,721.00
"DL",41.00,926.00
"DL",38.00,926.00
"DL",-26.00,235.00
"DL",14.00,425.00
"DL",23.00,425.00
"DL",-12.00,867.00
"DL",-14.00,867.00
"DL",-16.00,746.00
"DL",-18.00,134.00
"DL",-24.00,813.00
"DL",-21.00,762.00
"DL",-23.00,447.00
"DL",-10.00,590.00
"DL",-10.00,164.00
"DL",-18.00,164.00
"DL",-10.00,226.00
"DL",-28.00,226.00
"DL",-27.00,2248.00
"DL",-21.00,1927.00
"DL",-16.00,534.00
"DL",-12.00,341.00
"DL",-18.00,304.00
"DL",-25.00,304.00
"DL",-12.00,106.00
"DL",-17.00,106.00
"DL",-1.00,581.00
"DL",-23.00,240.00
"DL",-15.00,405.00
"DL",-42.00,950.00
"DL",2.00,425.00
"DL",-1.00,425.00
"DL",0.00,1797.00
"DL",-3.00,1747.00
"DL",0.00,1035.00
"DL",-17.00,632.00
"DL",-2.00,134.00
"DL",-7.00,366.00
"DL",-14.00,366.00
"DL",-15.00,1399.00
"DL",0.00,332.00
"DL",-1.00,332.00
"DL",-10.00,526.00
"DL",6.00,374.00
"DL",-16.00,1127.00
"DL",-29.00,1127.00
"DL",-5.00,721.00
"DL",-5.00,721.00
"DL",-7.00,581.00
"DL",-1.00,581.00
"DL",-35.00,629.00
"DL",-6.00,545.00
"DL",9.00,545.00
"DL",-25.00,746.00
"DL",-39.00,746.00
"DL",-9.00,391.00
"DL",-10.00,404.00
"DL",-4.00,481.00
"DL",-22.00,481.00
"DL",-8.00,366.00
"DL",-20.00,1919.00
"DL",-16.00,271.00
"DL",-25.00,271.00
"DL",-38.00,1069.00
"DL",3.00,859.00
"DL",-24.00,859.00
"DL",-22.00,782.00
"DL",-25.00,782.00
"DL",-8.00,547.00
"DL",-13.00,442.00
"DL",2.00,442.00
"DL",-33.00,2079.00
"DL",-12.00,782.00
"DL",-15.00,782.00
"DL",-11.00,1005.00
"DL",-4.00,859.00
"DL",-21.00,859.00
"DL",-8.00,377.00
"DL",-21.00,629.00
"DL",-17.00,707.00
"DL",-15.00,707.00
"DL",-3.00,591.00
"DL",11.00,187.00
"DL",-20.00,259.00
"DL",-16.00,259.00
"DL",-15.00,712.00
"DL",-9.00,669.00
"DL",-8.00,669.00
"DL",-22.00,620.00
"DL",-16.00,508.00
"DL",-11.00,250.00
"DL",-14.00,1121.00
"DL",-25.00,231.00
"DL",-10.00,761.00
"DL",-10.00,761.00
"DL",10.00,620.00
"DL",-16.00,761.00
"DL",-20.00,761.00
"DL",-22.00,489.00
"DL",-15.00,214.00
"DL",-19.00,489.00
"DL",-16.00,746.00
"DL",-5.00,2704.00
"DL",1.00,1979.00
"DL",-21.00,547.00
"DL",-18.00,321.00
"DL",-21.00,1084.00
"DL",-5.00,859.00
"DL",-10.00,1084.00
"DL",-16.00,1084.00
"DL",-25.00,306.00
"DL",-12.00,321.00
"DL",-12.00,321.00
"DL",9.00,214.00
"DL",-10.00,134.00
"DL",-35.00,991.00
"DL",-16.00,1199.00
"DL",-16.00,946.00
"DL",-12.00,356.00
"DL",-6.00,391.00
"DL",-22.00,731.00
"DL",-16.00,731.00
"DL",-12.00,240.00
"DL",-28.00,240.00
"DL",11.00,214.00
"DL",-35.00,588.00
"DL",-14.00,134.00
"DL",-19.00,393.00
"DL",-30.00,546.00
"DL",-9.00,546.00
"DL",-31.00,1749.00
"DL",2.00,192.00
"DL",-30.00,196.00
"DL",-13.00,762.00
"DL",-36.00,762.00
"DL",-26.00,957.00
"DL",-13.00,957.00
"DL",-18.00,457.00
"DL",-14.00,696.00
"DL",-23.00,2079.00
"DL",-7.00,1249.00
"DL",-22.00,588.00
"DL",-10.00,588.00
"DL",-9.00,457.00
"DL",-22.00,762.00
"DL",11.00,577.00
"DL",0.00,577.00
"DL",-24.00,932.00
"DL",-3.00,932.00
"DL",-11.00,554.00
"DL",-5.00,554.00
"DL",16.00,554.00
"DL",-20.00,554.00
"DL",-19.00,2611.00
"DL",-33.00,2611.00
"DL",-11.00,2611.00
"DL",-5.00,356.00
"DL",-7.00,356.00
"DL",-35.00,1145.00
"DL",-7.00,1399.00
"DL",5.00,106.00
"DL",-15.00,106.00
"DL",-18.00,669.00
"DL",-3.00,2354.00
"DL",-26.00,743.00
"DL",-25.00,743.00
"DL",-21.00,1123.00
"DL",-19.00,547.00
"DL",1.00,626.00
"DL",2.00,626.00
"DL",-2.00,306.00
"DL",-27.00,1124.00
"DL",-16.00,1310.00
"DL",-25.00,594.00
"DL",-28.00,393.00
"DL",-20.00,946.00
"DL",-26.00,2354.00
"DL",12.00,516.00
"DL",101.00,1086.00
"DL",-26.00,1086.00
"DL",34.00,1587.00
"DL",-31.00,192.00
"DL",-18.00,532.00
"DL",-20.00,532.00
"DL",6.00,545.00
"DL",-6.00,545.00
"DL",-19.00,409.00
"DL",-18.00,782.00
"DL",-8.00,782.00
"DL",-11.00,762.00
"DL",-17.00,332.00
"DL",-38.00,1598.00
"DL",-16.00,1242.00
"DL",5.00,259.00
"DL",-22.00,1182.00
"DL",-5.00,352.00
"DL",7.00,352.00
"DL",-2.00,534.00
"DL",-18.00,534.00
"DL",-31.00,679.00
"DL",-8.00,341.00
"DL",-24.00,1121.00
"DL",-22.00,983.00
"DL",-9.00,983.00
"DL",-21.00,515.00
"DL",-15.00,226.00
"DL",-22.00,1535.00
"DL",-32.00,1124.00
"DL",-8.00,2422.00
"DL",-5.00,696.00
"DL",-15.00,1670.00
"DL",-41.00,1005.00
"DL",-20.00,547.00
"DL",24.00,129.00
"DL",37.00,129.00
"DL",-25.00,834.00
"DL",-12.00,226.00
"DL",-23.00,226.00
"DL",-49.00,1005.00
"DL",-8.00,214.00
"DL",-23.00,214.00
"DL",-2.00,944.00
"DL",9.00,94.00
"DL",-35.00,1931.00
"DL",-14.00,547.00
"DL",-13.00,321.00
"DL",-17.00,2092.00
"DL",-8.00,406.00
"DL",-1.00,406.00
"DL",-9.00,577.00
"DL",-13.00,577.00
"DL",-11.00,226.00
"DL",-9.00,226.00
"DL",-37.00,2704.00
"DL",4.00,547.00
"DL",-19.00,577.00
"DL",-11.00,577.00
"DL",27.00,594.00
"DL",-12.00,626.00
"DL",0.00,590.00
"DL",-21.00,707.00
"DL",-21.00,707.00
"DL",-19.00,1590.00
"DL",-21.00,2079.00
"DL",-24.00,488.00
"DL",-24.00,1931.00
"DL",-17.00,1931.00
"DL",-6.00,481.00
"DL",-19.00,944.00
"DL",-26.00,762.00
"DL",-24.00,1199.00
"DL",-1.00,363.00
"DL",-22.00,926.00
"DL",-27.00,926.00
"DL",-31.00,944.00
"DL",-17.00,2496.00
"DL",-17.00,554.00
"DL",-30.00,867.00
"DL",-15.00,547.00
"DL",-23.00,2554.00
"DL",-20.00,584.00
"DL",-28.00,584.00
"DL",4.00,577.00
"DL",-9.00,226.00
"DL",-18.00,226.00
"DL",-19.00,761.00
"DL",39.00,1010.00
"DL",5.00,341.00
"DL",-8.00,341.00
"DL",-25.00,946.00
"DL",-17.00,852.00
"DL",-5.00,2496.00
"DL",-24.00,762.00
"DL",17.00,356.00
"DL",-22.00,1127.00
"DL",-19.00,1927.00
"DL",-26.00,957.00
"DL",-8.00,406.00
"DL",-22.00,196.00
"DL",-16.00,760.00
"DL",-17.00,184.00
"DL",-25.00,184.00
"DL",-14.00,184.00
"DL",-7.00,184.00
"DL",-11.00,184.00
"DL",-18.00,184.00
"DL",-24.00,184.00
"DL",-2.00,184.00
"DL",-16.00,444.00
"DL",-26.00,444.00
"DL",-12.00,184.00
"DL",3.00,184.00
"DL",-13.00,184.00
"DL",4.00,184.00
"DL",-25.00,184.00
"DL",-14.00,1747.00
"DL",-28.00,1620.00
"DL",-10.00,1121.00
"DL",-2.00,1947.00
"DL",-13.00,236.00
"DL",-26.00,236.00
"DL",-24.00,547.00
"DL",12.00,1050.00
"DL",-1.00,1050.00
"DL",-8.00,594.00
"DL",-15.00,813.00
"DL",-11.00,813.00
"DL",-13.00,331.00
"DL",-16.00,547.00
"DL",-20.00,774.00
"DL",-9.00,425.00
"DL",-12.00,2105.00
"DL",217.00,2994.00
"DL",-34.00,2994.00
"DL",-19.00,2105.00
"DL",-17.00,1589.00
"DL",-24.00,762.00
"DL",-21.00,1927.00
"DL",-33.00,944.00
"DL",-24.00,991.00
"DL",-11.00,944.00
"DL",-42.00,1626.00
"DL",-20.00,1124.00
"DL",-23.00,2554.00
"DL",-14.00,946.00
"DL",-34.00,1069.00
"DL",-22.00,1521.00
"DL",-26.00,991.00
"DL",-35.00,1028.00
"DL",-20.00,594.00
"DL",-50.00,1089.00
"DL",-20.00,1521.00
"DL",-16.00,440.00
"DL",-28.00,440.00
"DL",-44.00,1182.00
"DL",-46.00,1074.00
"DL",-12.00,1990.00
"DL",-25.00,502.00
"DL",-14.00,1931.00
"DL",-18.00,606.00
"DL",-14.00,606.00
"DL",-21.00,1182.00
"DL",-21.00,547.00
"DL",-28.00,1005.00
"DL",-10.00,404.00
"DL",-13.00,1931.00
"DL",-20.00,991.00
"DL",-20.00,1096.00
"DL",-29.00,944.00
"DL",-24.00,1282.00
"DL",-10.00,1282.00
"DL",-11.00,214.00
"DL",-6.00,214.00
"DL",-16.00,373.00
"DL",-27.00,373.00
"DL",-20.00,214.00
"DL",-28.00,502.00
"DL",-47.00,1626.00
"DL",-14.00,356.00
"DL",-14.00,1428.00
"DL",-5.00,630.00
"DL",-15.00,991.00
"DL",-23.00,373.00
"DL",-21.00,368.00
"DL",7.00,1626.00
"DL",-24.00,1035.00
"DL",-38.00,1448.00
"DL",-24.00,1448.00
"DL",-21.00,1042.00
"DL",-27.00,2182.00
"DL",-21.00,1042.00
"DL",-8.00,867.00
"DL",-18.00,867.00
"DL",-9.00,1149.00
"DL",-20.00,1149.00
"DL",-34.00,2182.00
"DL",-25.00,2182.00
"DL",-9.00,1399.00
"DL",-32.00,1448.00
"DL",-30.00,632.00
"DL",-35.00,1084.00
"DL",-7.00,957.00
"DL",-10.00,626.00
"DL",-18.00,1770.00
"DL",-22.00,957.00
"DL",-21.00,1399.00
"DL",-9.00,957.00
"DL",-17.00,852.00
"DL",-5.00,774.00
"DL",-23.00,531.00
"DL",-24.00,1770.00
"DL",-47.00,1978.00
"DL",36.00,1671.00
"DL",-13.00,531.00
"DL",-21.00,946.00
"DL",-14.00,1084.00
"DL",-31.00,196.00
"DL",-28.00,862.00
"DL",-5.00,862.00
"DL",-16.00,373.00
"DL",-15.00,1276.00
"DL",-17.00,757.00
"DL",-26.00,373.00
"DL",-19.00,373.00
"DL",-18.00,2036.00
"DL",-27.00,1084.00
"DL",-7.00,547.00
"DL",-31.00,714.00
"DL",-21.00,1185.00
"DL",-23.00,1035.00
"DL",-14.00,2092.00
"DL",-18.00,2092.00
"DL",-6.00,1404.00
"DL",-19.00,2182.00
"DL",-14.00,1721.00
"DL",-24.00,1721.00
"DL",-23.00,1721.00
"DL",-21.00,1299.00
"DL",-14.00,1721.00
"DL",-16.00,432.00
"DL",-20.00,432.00
"DL",-24.00,1575.00
"DL",-15.00,794.00
"DL",-37.00,794.00
"DL",-26.00,1005.00
"DL",-27.00,1990.00
"DL",1.00,590.00
"DL",-28.00,590.00
"DL",-30.00,393.00
"DL",-17.00,406.00
"DL",-12.00,406.00
"DL",-24.00,235.00
"DL",-18.00,957.00
"DL",-12.00,404.00
"DL",-10.00,404.00
"DL",-16.00,689.00
"DL",8.00,404.00
"DL",8.00,731.00
"DL",-19.00,731.00
"DL",-25.00,2182.00
"DL",31.00,2182.00
"DL",-36.00,2475.00
"DL",-14.00,2475.00
"DL",-22.00,187.00
"DL",-23.00,187.00
"DL",-25.00,760.00
"DL",-21.00,760.00
"DL",-10.00,1069.00
"DL",4.00,1626.00
"DL",109.00,689.00
"DL",-6.00,626.00
"DL",-22.00,2139.00
"DL",-6.00,1947.00
"DL",0.00,1947.00
"DL",-22.00,834.00
"DL",-7.00,834.00
"DL",-17.00,404.00
"DL",-1.00,406.00
"DL",-16.00,297.00
"DL",5.00,594.00
"DL",-11.00,594.00
"DL",-2.00,404.00
"DL",-22.00,406.00
"DL",-21.00,528.00
"DL",-14.00,528.00
"DL",-13.00,590.00
"DL",-17.00,594.00
"DL",5.00,594.00
"DL",-3.00,594.00
"DL",-23.00,405.00
"DL",-16.00,1947.00
"DL",-17.00,946.00
"DL",-8.00,946.00
"DL",-5.00,626.00
"DL",-22.00,1590.00
"DL",-4.00,1590.00
"DL",5.00,1947.00
"DL",-3.00,2688.00
"DL",-19.00,134.00
"DL",-17.00,134.00
"DL",-24.00,1020.00
"DL",-1.00,1020.00
"DL",-21.00,954.00
"DL",-11.00,954.00
"DL",-21.00,153.00
"DL",-25.00,1084.00
"DL",-18.00,1749.00
"DL",3.00,1299.00
"DL",-35.00,1448.00
"DL",-9.00,1590.00
"DL",7.00,547.00
"DL",-27.00,547.00
"DL",-2.00,1276.00
"DL",-18.00,1927.00
"DL",25.00,1927.00
"DL",-3.00,192.00
"DL",-13.00,192.00
"DL",-1.00,867.00
"DL",-15.00,907.00
"DL",-27.00,907.00
"DL",-16.00,760.00
"DL",-25.00,1598.00
"DL",-32.00,1599.00
"DL",26.00,594.00
"DL",-43.00,1598.00
"DL",-27.00,907.00
"DL",-18.00,1947.00
"DL",-14.00,547.00
"DL",-23.00,606.00
"DL",-9.00,606.00
"DL",-16.00,1990.00
"DL",-32.00,2586.00
"DL",-23.00,1005.00
"DL",-23.00,2446.00
"DL",-31.00,2454.00
"DL",-17.00,760.00
"DL",-22.00,2446.00
"DL",-34.00,760.00
"DL",-19.00,1089.00
"DL",-14.00,2475.00
"DL",-5.00,2153.00
"DL",-4.00,509.00
"DL",-8.00,2475.00
"DL",-34.00,2586.00
"DL",-39.00,2586.00
"DL",-26.00,2248.00
"DL",-14.00,2446.00
"DL",-27.00,187.00
"DL",-3.00,1029.00
"DL",-8.00,1029.00
"DL",-23.00,1521.00
"DL",-26.00,2475.00
"DL",-27.00,2422.00
